time_stamp,air_temperature,humidity,co2,ec,pH,water_temperature
1574144165,73,71,1273,1991,6.07,69.3
1574144225,73.4,74.4,1207,1991,6.07,69.3
1574144285,74.1,75.8,1133,1990,6.07,69.2
1574144345,74.8,77,1087,1990,6.07,69.3
1574144405,75.3,76.9,1065,1990,6.07,69.3
1574144465,75.6,76.6,1041,1990,6.07,69.2
1574144525,75.9,76.3,1042,1990,6.07,69.3
1574144585,76.1,74.6,1127,1989,6.07,69.2
1574144645,76.2,73.1,1522,1988,6.07,69.3
1574144705,76.1,71.5,1658,1988,6.07,69.2
1574144765,75.8,69.3,1696,1988,6.07,69.4
1574144825,75.4,68.8,1700,1988,6.07,69.4
1574144885,75,68.9,1690,1986,6.07,69.4
1574144945,74.6,68.3,1516,1986,6.07,69.4
1574145005,74.1,68.2,1387,1985,6.07,69.4
1574145065,73.9,70.2,1291,1986,6.07,69.4
1574145125,73.9,71.4,1202,1985,6.07,69.4
1574145185,74.3,71.3,1137,1985,6.07,69.4
1574145245,74.4,71.2,1081,1985,6.07,69.4
1574145305,74.6,71,1053,1984,6.07,69.4
1574145365,74.7,70.9,1037,1984,6.08,69.4
1574145425,74.8,71.1,1031,1983,6.08,69.4
1574145485,75,71.1,1254,1983,6.08,69.4
1574145545,75,70.7,1593,1983,6.08,69.4
1574145605,75.1,68.9,1691,1983,6.08,69.4
1574145665,74.8,68,1743,1982,6.08,69.4
1574145725,74.4,67.8,1745,1981,6.08,69.4
1574145786,74.1,67.9,1701,1981,6.08,69.4
1574145845,73.7,67.8,1490,1982,6.08,69.4
1574145905,73.4,67.9,1341,1979,6.08,69.4
1574145965,73.2,70.5,1273,1981,6.08,69.3
1574146025,73.4,71.4,1205,1979,6.08,69.3
1574146085,73.7,71.2,1137,1979,6.08,69.2
1574146145,73.9,70.9,1092,1979,6.08,69.3
1574146205,74,70.9,1078,1978,6.08,69.2
1574146265,74.1,71.1,1078,1977,6.08,69.3
1574146325,74.4,71.1,1421,1978,6.08,69.2
1574146385,74.6,70.5,1680,1978,6.08,69.3
1574146445,74.5,68.3,1731,1977,6.08,69.3
1574146505,74.1,67.8,1740,1977,6.08,69.3
1574146565,73.7,67.6,1741,1977,6.08,69.2
1574146625,73.4,67.4,1657,1977,6.08,69.3
1574146685,73,67.8,1445,1976,6.08,69.2
1574146745,72.9,70.1,1340,1976,6.08,69.3
1574146805,73.2,73.4,1277,1976,6.08,69.3
1574146865,73.9,75.2,1201,1975,6.08,69.2
1574146925,74.7,76.3,1120,1976,6.08,69.3
1574146985,75,76.1,1089,1976,6.09,69.3
1574147045,75.3,76,1071,1975,6.09,69.3
1574147105,75.6,75.7,1049,1974,6.09,69.3
1574147165,75.7,74.1,1038,1974,6.09,69.3
1574147225,75.7,72.6,1053,1972,6.09,69.3
1574147285,75.7,72.4,1349,1972,6.09,69.3
1574147345,75.9,71.2,1639,1974,6.09,69.3
1574147405,75.7,69.1,1731,1972,6.09,69.3
1574147465,75.4,68.5,1737,1972,6.09,69.2
1574147525,75,68.4,1738,1970,6.09,69.3
1574147585,74.5,67.6,1659,1970,6.09,69.3
1574147645,74.2,67.4,1448,1970,6.09,69.3
1574147705,73.9,69,1316,1971,6.09,69.3
1574147765,73.8,70.4,1254,1970,6.09,69.2
1574147825,73.9,71.4,1192,1971,6.09,69.3
1574147885,74.1,71.3,1120,1969,6.09,69.2
1574147945,74.3,71.3,1089,1969,6.09,69.3
1574148006,74.5,71.2,1065,1969,6.09,69.2
1574148065,74.7,70.6,1048,1969,6.09,69.2
1574148125,74.8,70.5,1035,1968,6.09,69.3
1574148185,74.8,70.5,1074,1968,6.09,69.3
1574148245,75,70.7,1459,1967,6.1,69.3
1574148305,75.1,69.5,1635,1967,6.09,69.3
1574148365,75,67.8,1706,1967,6.1,69.3
1574148425,74.7,67.7,1714,1967,6.1,69.3
1574148485,74.3,67.6,1714,1967,6.1,69.2
1574148545,73.9,67.3,1663,1965,6.1,69.3
1574148605,73.5,67.5,1421,1964,6.1,69.3
1574148665,73.4,69.2,1344,1969,6.1,69.2
1574148725,73.5,71,1260,1967,6.1,69.3
1574148785,73.5,71.4,1196,1964,6.1,69.3
1574148845,73.8,71.1,1128,1964,6.1,69.3
1574148905,74,71.1,1095,1963,6.1,69.3
1574148965,74.3,70.9,1075,1963,6.1,69.2
1574149025,74.5,70.7,1067,1963,6.1,69.3
1574149085,74.6,70.4,1063,1964,6.1,69.3
1574149145,74.7,70.6,1045,1963,6.1,69.3
1574149205,74.8,70.3,1048,1963,6.1,69.3
1574149265,74.9,70.4,1186,1962,6.1,69.3
1574149325,75.1,70.5,1569,1960,6.1,69.3
1574149385,75,68.2,1683,1960,6.1,69.3
1574149445,74.8,68,1704,1961,6.1,69.3
1574149505,74.4,67.5,1709,1960,6.1,69.3
1574149565,74,67.2,1672,1960,6.1,69.2
1574149625,73.7,67.4,1484,1960,6.1,69.3
1574149685,73.5,68.5,1357,1959,6.1,69.2
1574149745,73.5,70.1,1256,1961,6.1,69.3
1574149805,73.6,71,1207,1960,6.11,69.2
1574149865,73.7,71.1,1144,1960,6.11,69.3
1574149926,74,70.8,1115,1957,6.11,69.3
1574149985,74.1,70.5,1085,1959,6.11,69.3
1574150045,74.3,70.6,1060,1959,6.11,69.3
1574150105,74.4,70.4,1045,1957,6.11,69.3
1574150165,74.5,70.4,1041,1957,6.11,69.3
1574150225,74.6,70.3,1158,1956,6.11,69.2
1574150285,74.8,70.3,1585,1955,6.11,69.3
1574150345,74.9,68.7,1690,1955,6.11,69.3
1574150405,74.7,67.5,1727,1955,6.11,69.3
1574150465,74.3,67.2,1734,1956,6.08,69.3
1574150525,73.9,67.3,1730,1957,6.05,69.2
1574150585,73.6,67.2,1520,1960,6.03,69.3
1574150645,73.2,67.3,1378,1956,6.02,69.2
1574150705,73.1,69.9,1274,1961,6.02,69.3
1574150765,73.4,73.2,1214,1957,6.02,69.1
1574150825,74,75,1155,1959,6.02,69.1
1574150885,74.7,76.4,1112,1959,6.02,69.1
1574150945,75.2,76.2,1079,1961,6.02,69.1
1574151005,75.5,75.8,1067,1959,6.02,69.1
1574151065,75.8,75.6,1053,1960,5.99,69.1
1574151125,75.9,73.9,1039,1961,5.94,69.2
1574151186,76,73.1,1037,1963,5.93,69.3
1574151245,76,72.4,1292,1961,5.92,69.3
1574151305,76.1,71.8,1582,1961,5.92,69.2
1574151365,76.1,69.3,1671,1962,5.92,69.3
1574151425,75.7,67.9,1701,1961,5.92,69.2
1574151485,75.4,67.9,1706,1961,5.92,69.3
1574151545,75,67.4,1703,1961,5.92,69.3
1574151605,74.6,67.5,1483,1961,5.89,69.3
1574151665,74.2,67.8,1347,1964,5.84,69.3
1574151725,74.1,69.7,1279,1967,5.83,69.3
1574151785,74.1,70.9,1198,1965,5.82,69.2
1574151845,74.2,71.2,1136,1965,5.81,69.3
1574151905,74.4,71.2,1114,1964,5.81,69.3
1574151965,74.7,70.7,1080,1964,5.82,69.2
1574152025,74.9,70.5,1060,1964,5.82,69.3
1574152085,75,70.5,1046,1963,5.82,69.3
1574152145,75.1,70.4,1045,1962,5.82,69.3
1574152205,75.2,70.3,1220,1963,5.83,69.3
1574152265,75.4,70.1,1605,1962,5.83,69.3
1574152325,75.4,67.7,1708,1961,5.83,69.3
1574152385,75,67.6,1728,1961,5.83,69.3
1574152445,74.6,67.2,1732,1960,5.83,69.3
1574152505,74.2,67.1,1694,1961,5.84,69.3
1574152565,73.8,66.9,1445,1960,5.84,69.2
1574152625,73.6,68.3,1342,1962,5.84,69.3
1574152685,73.5,69.9,1260,1962,5.83,69.3
1574152745,73.7,71,1172,1959,5.84,69.3
1574152805,73.9,71.1,1137,1959,5.84,69.3
1574152865,74.1,70.9,1109,1959,5.84,69.2
1574152925,74.3,70.6,1077,1959,5.85,69.3
1574152985,74.5,70.5,1048,1957,5.84,69.3
1574153045,74.7,70.3,1040,1957,5.85,69.3
1574153105,74.8,70.3,1073,1957,5.85,69.3
1574153165,74.9,70.3,1409,1956,5.86,69.3
1574153225,75.1,70,1597,1956,5.86,69.3
1574153285,74.9,68.2,1682,1956,5.86,69.2
1574153345,74.7,67.8,1700,1956,5.86,69.3
1574153405,74.3,67.5,1700,1955,5.86,69.2
1574153465,73.9,67.3,1647,1954,5.86,69.3
1574153525,73.7,67.2,1420,1955,5.86,69.3
1574153585,73.5,68.7,1297,1956,5.86,69.3
1574153645,73.4,70.1,1235,1954,5.86,69.3
1574153705,73.6,71.2,1172,1954,5.87,69.2
1574153765,73.8,70.9,1136,1955,5.87,69.3
1574153825,74,70.5,1116,1953,5.86,69.2
1574153885,74.2,70.6,1073,1953,5.87,69.3
1574153945,74.4,70.4,1064,1952,5.87,69.3
1574154005,74.5,70.2,1065,1952,5.87,69.3
1574154065,74.7,70,1266,1952,5.87,69.2
1574154125,74.8,70,1617,1953,5.87,69.3
1574154185,74.7,69.2,1719,1952,5.87,69.2
1574154245,74.4,68.4,1753,1950,5.88,69.3
1574154305,74.1,67.7,1758,1950,5.87,69.2
1574154365,73.7,67.4,1759,1950,5.87,69.3
1574154425,73.4,67.4,1518,1953,5.87,69.3
1574154485,73.2,67.5,1347,1957,5.87,69.3
1574154545,73.2,70.8,1258,1964,5.87,69.1
1574154605,73.6,74.2,1184,1972,5.87,69.1
1574154665,74.3,75.5,1141,1976,5.87,69.1
1574154725,74.9,76.1,1123,1978,5.88,69.1
1574154785,75.3,75.7,1088,1979,5.87,69.1
1574154845,75.6,75.5,1078,1979,5.88,69.1
1574154905,75.8,74.9,1063,1979,5.87,69.2
1574154965,75.9,72.8,1042,1979,5.88,69.3
1574155025,76,72.2,1050,1985,5.87,69.3
1574155085,76,71.5,1129,1991,5.87,69.3
1574155145,76.2,71.5,1503,2000,5.87,69.3
1574155205,76.2,70,1680,2005,5.87,69.2
1574155265,75.9,67.6,1717,2006,5.88,69.3
1574155325,75.5,67.3,1723,2007,5.87,69.3
1574155385,75,67.2,1723,2006,5.88,69.3
1574155445,74.6,66.9,1506,2005,5.88,69.3
1574155505,74.3,67.8,1345,2006,5.88,69.3
1574155565,74.2,69.8,1245,2005,5.89,69.3
1574155625,74.1,71.1,1168,2005,5.88,69.3
1574155685,74.4,71.2,1123,2005,5.89,69.3
1574155745,74.6,70.9,1104,2003,5.89,69.3
1574155805,74.9,70.5,1087,2003,5.89,69.2
1574155865,75,70.2,1074,2003,5.89,69.3
1574155925,75.1,70.2,1053,2003,5.89,69.3
1574155985,75.2,70.1,1071,2001,5.89,69.3
1574156045,75.3,69.9,1358,2001,5.89,69.3
1574156105,75.3,70.3,1609,2000,5.89,69.3
1574156165,75.2,68.8,1701,1999,5.89,69.3
1574156225,74.9,67.5,1721,1999,5.89,69.3
1574156285,74.6,67.3,1724,1999,5.89,69.3
1574156345,74.3,67.2,1678,1998,5.89,69.3
1574156405,73.9,66.8,1448,1998,5.89,69.3
1574156465,73.7,68.4,1337,1999,5.89,69.3
1574156525,73.6,70.3,1256,1998,5.89,69.3
1574156585,73.8,70.7,1208,1997,5.9,69.2
1574156645,74,70.5,1143,1997,5.89,69.3
1574156705,74.2,70.3,1113,1997,5.9,69.3
1574156765,74.4,70.4,1082,1997,5.89,69.2
1574156825,74.7,70.3,1060,1997,5.9,69.3
1574156885,74.8,69.9,1038,1996,5.9,69.3
1574156945,74.9,70.2,1046,1994,5.9,69.3
1574157005,74.9,71,1243,1993,5.9,69.2
1574157065,75.1,70.6,1608,1993,5.9,69.3
1574157125,75,68.6,1706,1993,5.9,69.3
1574157185,74.8,68,1735,1992,5.9,69.3
1574157245,74.4,67.6,1738,1993,5.9,69.3
1574157305,74,67.1,1715,1992,5.9,69.3
1574157365,73.7,67.1,1553,1993,5.9,69.3
1574157425,73.5,67.1,1410,1992,5.9,69.2
1574157485,73.4,69,1325,1986,5.9,69.3
1574157545,73.4,70.5,1257,1989,5.9,69.3
1574157605,73.5,71.2,1197,1991,5.9,69.2
1574157605,73.5,71.2,1197,1991,5.9,69.2
1574157665,73.8,71,1148,1991,5.91,69.3
1574157665,73.8,71,1148,1991,5.91,69.3
1574157725,74.1,70.4,1125,1990,5.9,69.3
1574157725,74.1,70.4,1125,1990,5.9,69.3
1574157785,74.2,70.3,1111,1990,5.91,69.3
1574157785,74.2,70.3,1111,1990,5.91,69.3
1574157845,74.4,70.5,1088,1990,5.9,69.3
1574157845,74.4,70.5,1088,1990,5.9,69.3
1574157905,74.6,70.2,1047,1990,5.91,69.2
1574157905,74.6,70.2,1047,1990,5.91,69.2
1574157965,74.7,69.9,1056,1989,5.91,69.3
1574157965,74.7,69.9,1056,1989,5.91,69.3
1574158025,74.8,70.5,1060,1989,5.91,69.2
1574158025,74.8,70.5,1060,1989,5.91,69.2
1574158085,74.8,71,1438,1988,5.91,69.3
1574158085,74.8,71,1438,1988,5.91,69.3
1574158145,75,70.4,1659,1988,5.91,69.3
1574158145,75,70.4,1659,1988,5.91,69.3
1574158205,74.9,68,1731,1989,5.91,69.2
1574158205,74.9,68,1731,1989,5.91,69.2
1574158265,74.5,67.4,1737,1988,5.91,69.3
1574158265,74.5,67.4,1737,1988,5.91,69.3
1574158325,74.1,67.3,1738,1986,5.91,69.3
1574158325,74.1,67.3,1738,1986,5.91,69.3
1574158385,73.8,67.3,1590,1985,5.91,69.3
1574158385,73.8,67.3,1590,1985,5.91,69.3
1574158445,73.5,67.5,1401,1986,5.91,69.3
1574158445,73.5,67.5,1401,1986,5.91,69.3
1574158505,73.4,69.2,1303,1986,5.91,69.3
1574158505,73.4,69.2,1303,1986,5.91,69.3
1574158565,73.5,70.4,1234,1985,5.91,69.3
1574158565,73.5,70.4,1234,1985,5.91,69.3
1574158625,73.7,70.5,1187,1985,5.92,69.3
1574158625,73.7,70.5,1187,1985,5.92,69.3
1574158685,73.8,70.2,1144,1984,5.92,69.3
1574158685,73.8,70.2,1144,1984,5.92,69.3
1574158745,74,70.5,1113,1984,5.92,69.2
1574158745,74,70.5,1113,1984,5.92,69.2
1574158805,74.3,70.6,1095,1983,5.92,69.1
1574158805,74.3,70.6,1095,1983,5.92,69.1
1574158865,74.5,70.5,1082,1984,5.92,69.1
1574158865,74.5,70.5,1082,1984,5.92,69.1
1574158925,74.7,70.4,1056,1983,5.92,69.1
1574158925,74.7,70.4,1056,1983,5.92,69.1
1574158985,74.7,70.3,1046,1983,5.92,69.1
1574158985,74.7,70.3,1046,1983,5.92,69.1
1574159045,74.8,70.1,1044,1982,5.92,69.1
1574159045,74.8,70.1,1044,1982,5.92,69.1
1574159105,74.9,70.2,1194,1983,5.92,69.1
1574159105,74.9,70.2,1194,1983,5.92,69.1
1574159165,75.1,70.1,1569,1982,5.92,69.1
1574159165,75.1,70.1,1569,1982,5.92,69.1
1574159225,75,67.7,1660,1982,5.92,69.2
1574159225,75,67.7,1660,1982,5.92,69.2
1574159285,74.8,67.5,1693,1981,5.92,69.2
1574159285,74.8,67.5,1693,1981,5.92,69.2
1574159345,74.4,67.1,1699,1981,5.92,69.2
1574159345,74.4,67.1,1699,1981,5.92,69.2
1574159405,74.1,66.6,1699,1979,5.92,69.1
1574159465,73.7,66.6,1455,1981,5.92,69.1
1574159525,73.6,67.6,1346,1979,5.92,69.1
1574159585,73.5,69.4,1254,1979,5.93,69.1
1574159646,73.5,71.1,1209,1978,5.93,69.1
1574159705,73.7,71,1160,1977,5.92,69.1
1574159765,73.9,70.8,1118,1978,5.93,69.1
1574159825,74.2,70.4,1095,1978,5.93,69.1
1574159885,74.4,69.9,1072,1977,5.93,69.1
1574159945,74.5,70.2,1060,1976,5.93,69.1
1574160005,74.5,70.8,1040,1976,5.93,69.1
1574160065,74.7,70.4,1041,1976,5.93,69.1
1574160125,74.9,70.3,1131,1976,5.93,69.1
1574160185,75,70,1586,1976,5.93,69.1
1574160245,75,68.4,1709,1975,5.93,69.1
1574160305,74.7,67.6,1746,1975,5.93,69.1
1574160365,74.3,67.3,1754,1974,5.93,69.1
1574160425,74,66.8,1755,1974,5.93,69.1
1574160485,73.7,66.8,1523,1974,5.93,69.1
1574160545,73.4,66.9,1368,1974,5.93,69.1
1574160605,73.4,68.8,1300,1972,5.93,69.1
1574160665,73.4,71.1,1238,1974,5.93,69.1
1574160725,73.9,73.9,1177,1971,5.94,69.1
1574160785,74.6,75.3,1130,1972,5.93,69.1
1574160845,75.1,76.2,1098,1972,5.94,69.1
1574160905,75.4,75.7,1084,1971,5.93,69.1
1574160965,75.7,75.5,1069,1971,5.93,69.1
1574161025,76,75.2,1049,1971,5.93,69.1
1574161085,76.1,73.6,1042,1970,5.93,69.1
1574161145,76.1,71.6,1053,1971,5.94,69.1
1574161205,76.2,71.4,1373,1970,5.94,69.1
1574161265,76.2,69.9,1699,1969,5.94,69.2
1574161325,76,68.6,1747,1969,5.94,69.3
1574161385,75.6,67.3,1757,1968,5.94,69.2
1574161445,75.2,67.5,1758,1968,5.94,69.3
1574161505,74.8,67.1,1593,1968,5.94,69.2
1574161565,74.4,66.8,1429,1967,5.95,69.3
1574161625,74.1,68.3,1306,1967,5.94,69.3
1574161685,74.1,70.3,1235,1967,5.95,69.3
1574161745,74.2,70.7,1184,1965,5.95,69.3
1574161805,74.3,70.8,1104,1967,5.95,69.3
1574161865,74.6,70.6,1077,1964,5.95,69.3
1574161925,74.8,70.3,1061,1967,5.95,69.3
1574161985,75,70.2,1043,1965,5.95,69.3
1574162046,75.1,70,1034,1964,5.95,69.2
1574162105,75.3,70.1,1061,1964,5.95,69.3
1574162165,75.4,69.9,1511,1965,5.95,69.3
1574162225,75.3,69.5,1726,1963,5.95,69.2
1574162285,75,68.4,1783,1962,5.95,69.3
1574162345,74.7,67.7,1794,1963,5.95,69.3
1574162405,74.4,67.4,1796,1963,5.95,69.2
1574162465,74.1,67.1,1611,1961,5.95,69.3
1574162525,73.8,66.8,1487,1962,5.95,69.2
1574162585,73.5,67.3,1368,1961,5.95,69.3
1574162645,73.4,69.3,1270,1963,5.95,69.3
1574162705,73.5,71.2,1222,1963,5.96,69.3
1574162765,73.7,71.1,1169,1961,5.95,69.3
1574162825,74,70.9,1122,1961,5.96,69.3
1574162885,74.2,70.4,1085,1960,5.96,69.3
1574162945,74.3,70.3,1068,1960,5.96,69.2
1574163005,74.4,70,1061,1959,5.95,69.3
1574163065,74.6,70.2,1163,1960,5.96,69.2
1574163125,74.8,70,1571,1959,5.95,69.3
1574163185,74.8,68,1677,1959,5.96,69.2
1574163245,74.5,67.8,1729,1957,5.96,69.3
1574163305,74.2,67.2,1734,1957,5.96,69.3
1574163365,73.9,67.1,1733,1957,5.96,69.3
1574163425,73.6,66.8,1505,1957,5.96,69.3
1574163485,73.3,67.3,1360,1954,5.96,69.3
1574163545,73.2,69.7,1275,1953,5.96,69.3
1574163605,73.5,73.1,1196,1956,5.96,69.1
1574163665,74.2,74.6,1164,1956,5.96,69.1
1574163725,74.8,75.8,1134,1956,5.96,69.1
1574163785,75.3,75.8,1104,1955,5.96,69.1
1574163845,75.6,75.5,1087,1955,5.96,69.1
1574163905,75.9,75.2,1071,1954,5.97,69.2
1574163965,76,74.1,739,1954,5.96,69.3
1574164025,76.1,72.9,1070,1953,5.96,69.2
1574164085,76.1,71.9,1088,1954,5.97,69.3
1574164145,76.2,71.4,1469,1952,5.97,69.3
1574164205,76.2,70.3,1661,1952,5.97,69.3
1574164265,76.1,67.8,1735,1953,5.97,69.3
1574164325,75.7,67.3,1744,1950,5.97,69.3
1574164385,75.3,67,1744,1952,5.97,69.2
1574164445,74.8,66.7,1618,1950,5.98,69.3
1574164505,74.4,66.6,1427,1949,5.98,69.3
1574164565,74.2,68.4,1297,1950,5.98,69.3
1574164625,74.1,70.2,1233,1959,5.98,69.2
1574164685,74.2,70.8,1160,1964,5.98,69.3
1574164745,74.4,70.7,1125,1970,5.97,69.2
1574164805,74.7,70.3,1107,1977,5.97,69.3
1574164865,74.9,70.2,1084,1979,5.98,69.2
1574164925,75,70,1071,1978,5.98,69.3
1574164985,75.1,69.8,1056,1978,5.98,69.2
1574165045,74.8,70.4,1051,1978,5.98,69.3
1574165105,74.5,71.1,1045,1977,5.98,69.3
1574165165,74.3,71.2,1037,1977,5.98,69.2
1574165225,74.1,70.8,1032,1977,5.98,69.3
1574165285,73.9,70.8,1029,1976,5.98,69.3
1574165345,73.6,70.5,1027,1976,5.98,69.2
1574165405,73.4,70.5,1023,1976,5.98,69.3
1574165465,73.2,70.4,1025,1975,5.98,69.3
1574165525,72.9,70.4,1019,1974,5.98,69.3
1574165585,72.7,70.6,1025,1974,5.98,69.3
1574165645,72.5,70.5,1028,1972,5.98,69.3
1574165705,72.3,70.8,1036,1972,5.99,69.2
1574165765,72.1,70.7,1043,1972,5.99,69.3
1574165825,71.9,70.6,1050,1972,5.99,69.2
1574165885,71.7,70.5,1065,1971,5.99,69.3
1574165945,71.4,70.5,1077,1971,5.99,69.1
1574166005,71.3,70.8,1082,1972,5.99,69.1
1574166065,71.1,70.8,1061,1970,5.99,69.1
1574166125,71,71.2,1072,1969,5.99,69.1
1574166185,70.9,70.8,1082,1970,5.99,69.1
1574166245,70.7,70.6,1089,1969,5.99,69.1
1574166305,70.5,70.8,1093,1970,5.99,69.1
1574166366,70.3,70.7,1100,1969,5.99,69
1574166425,70.1,69.5,1106,1969,5.99,68.9
1574166485,69.7,68.9,1105,1968,5.99,68.9
1574166545,69.1,68.6,1103,1969,5.99,68.9
1574166605,68.6,68.8,1084,1968,5.99,68.9
1574166665,68.2,70.2,1048,1967,5.99,68.9
1574166725,68.1,73.7,993,1968,6,68.7
1574166785,68.5,76.4,921,1967,6,68.7
1574166845,69,77.5,858,1967,5.99,68.7
1574166905,69.3,78.6,813,1967,6,68.7
1574166965,69.6,79.5,804,1968,6,68.7
1574167025,69.8,80.4,795,1967,6,68.5
1574167085,70,81.1,785,1967,6,68.5
1574167145,70.3,81.8,793,1967,6,68.5
1574167205,70.5,81.4,805,1967,6,68.5
1574167265,70.4,80.5,818,1965,6,68.5
1574167325,70.4,79.6,830,1967,6,68.5
1574167385,70.3,77.3,837,1965,6,68.5
1574167445,70,75.5,842,1965,6,68.5
1574167506,69.8,75,843,1965,6,68.3
1574167565,69.6,74.8,851,1965,6.01,68.3
1574167625,69.5,74.3,855,1964,6.01,68.3
1574167685,69.3,73.7,852,1964,6.01,68.3
1574167745,69.1,73.2,849,1964,6.01,68.3
1574167805,69.1,75.3,855,1964,6.01,68.3
1574167865,69.2,77.3,856,1963,6.01,68.1
1574167925,69.5,78.7,866,1963,6.01,68.1
1574167985,69.7,79.7,876,1963,6.01,68.1
1574168045,69.9,80.4,879,1963,6.01,68.1
1574168105,70.1,81.1,882,1963,6.01,68.1
1574168165,70.3,81.6,888,1963,6.01,68.1
1574168225,70.3,81,897,1962,6.01,68.1
1574168285,70.3,80.1,913,1962,6.01,68.1
1574168345,70.2,79.4,919,1962,6.01,68
1574168405,70,77.5,926,1961,6.01,67.9
1574168465,69.7,76.1,925,1961,6.01,67.9
1574168525,69.4,75.1,933,1961,6.02,67.9
1574168585,69.2,74.6,933,1961,6.02,68
1574168645,69,74.3,936,1961,6.02,67.9
1574168705,68.9,74.4,937,1960,6.02,67.9
1574168765,69,76.3,936,1960,6.02,67.9
1574168825,69.2,77.8,935,1960,6.02,67.9
1574168885,69.4,79.1,937,1959,6.02,67.9
1574168945,69.6,79.9,942,1960,6.02,67.9
1574169005,69.7,80.5,946,1959,6.02,67.9
1574169065,69.9,81.2,952,1959,6.02,67.9
1574169125,70.1,81.7,960,1959,6.02,67.9
1574169185,70.2,82.1,964,1959,6.02,67.9
1574169245,70.3,81.5,979,1959,6.02,67.9
1574169305,70.2,80.5,986,1957,6.02,67.9
1574169365,70,79.6,992,1959,6.02,67.9
1574169425,69.8,77.8,994,1957,6.02,67.9
1574169485,69.5,76.1,1000,1959,6.02,67.8
1574169545,69.2,74.6,1004,1956,6.02,67.8
1574169605,69,74.3,1005,1957,6.02,67.8
1574169665,68.7,74.1,1010,1957,6.02,67.8
1574169725,68.8,75.9,1008,1957,6.02,67.8
1574169785,69,77.6,1006,1956,6.02,67.8
1574169845,69.1,78.6,1014,1956,6.02,67.8
1574169905,69.3,79.5,1018,1956,6.02,67.8
1574169965,69.4,80.2,1022,1955,6.02,67.8
1574170025,69.6,80.7,1028,1955,6.02,67.8
1574170085,69.7,81,1039,1954,6.02,67.8
1574170145,69.8,81.1,1046,1955,6.02,67.8
1574170205,69.9,81.5,1053,1955,6.02,67.8
1574170265,69.9,81.8,1063,1955,6.02,67.8
1574170325,70,81.9,1066,1954,6.02,67.8
1574170385,70.1,81.9,1072,1955,6.02,67.8
1574170445,70.1,80.9,1083,1954,6.02,67.8
1574170505,70,80.3,1088,1955,6.02,67.8
1574170565,69.9,79.3,1089,1955,6.02,67.8
1574170625,69.8,77.8,1095,1954,6.02,67.8
1574170685,69.4,75.4,1104,1954,6.02,67.8
1574170745,68.9,73.3,1104,1954,6.02,67.8
1574170805,68.5,71.4,1100,1953,6.02,67.8
1574170865,68.1,72,1091,1953,6.02,67.8
1574170925,67.9,73,1070,1954,6.02,67.8
1574170985,67.8,74.9,994,1953,6.02,67.8
1574171045,67.9,76.8,921,1953,6.02,67.8
1574171105,68.1,78.3,854,1952,6.02,67.8
1574171165,68.3,79.3,805,1953,6.02,67.8
1574171225,68.4,80,791,1953,6.02,67.8
1574171285,68.5,80.6,779,1952,6.02,67.8
1574171345,68.7,80.9,770,1953,6.02,67.8
1574171405,68.8,81.3,766,1952,6.02,67.8
1574171465,68.9,81.6,769,1952,6.02,67.8
1574171525,69.1,81.8,773,1953,6.02,67.8
1574171586,69.2,82.2,777,1952,6.02,67.8
1574171645,69.3,82.5,782,1952,6.02,67.8
1574171705,69.4,83,788,1952,6.02,67.8
1574171766,69.6,83.4,796,1952,6.02,67.8
1574171825,69.7,83.8,801,1952,6.02,67.8
1574171885,69.9,83.9,807,1950,6.02,67.8
1574171945,70,84.1,835,1952,6.02,67.8
1574172005,70.1,84.2,837,1952,6.02,67.8
1574172065,70.3,84,844,1952,6.02,67.8
1574172125,70.2,82.2,846,1950,6.02,67.8
1574172185,70,81.3,861,1950,6.02,67.8
1574172245,69.8,80.2,871,1950,6.02,67.8
1574172305,69.5,77.8,878,1950,6.02,67.8
1574172365,69.2,76.4,884,1950,6.02,67.8
1574172425,68.9,75.7,886,1952,6.02,67.8
1574172485,68.7,75.7,891,1950,6.02,67.8
1574172545,68.7,77.6,893,1949,6.02,67.8
1574172605,68.9,78.8,890,1950,6.02,67.8
1574172665,69,79.8,890,1949,6.02,67.8
1574172725,69.1,80.5,895,1950,6.02,67.8
1574172785,69.2,80.9,895,1949,6.02,67.8
1574172845,69.3,81.3,903,1950,6.02,67.8
1574172905,69.4,81.6,911,1949,6.02,67.8
1574172965,69.4,81.8,911,1949,6.02,67.8
1574173025,69.5,81.9,907,1949,6.03,67.8
1574173085,69.6,81.8,912,1949,6.03,67.7
1574173145,69.7,81.9,921,1950,6.02,67.8
1574173205,69.7,82,923,1949,6.03,67.8
1574173265,69.8,81.9,928,1948,6.03,67.8
1574173325,69.9,82,934,1949,6.03,67.8
1574173385,70,82,927,1949,6.03,67.7
1574173445,70,82,931,1949,6.03,67.8
1574173505,70.1,82,939,1948,6.03,67.8
1574173565,70.1,81.9,948,1947,6.03,67.8
1574173625,70,81,956,1948,6.03,67.8
1574173685,69.8,80.2,964,1948,6.03,67.8
1574173745,69.6,79.4,974,1947,6.03,67.8
1574173805,69.3,77.5,978,1947,6.03,67.8
1574173865,69,75.7,980,1947,6.03,67.8
1574173925,68.7,75.5,986,1947,6.03,67.8
1574173985,68.7,78,990,1947,6.03,67.8
1574174045,69,79.1,995,1946,6.03,67.8
1574174105,69.1,80.4,998,1947,6.03,67.8
